War,2007,152
War,2008,195
War,2009,214
War,2010,148
War,2011,135
War,2012,129
War,2013,130
War,2014,145
War,2015,120
War,2016,124
War,2017,42
Crime,None,22
Crime,1895,2
Crime,1896,2
Crime,1897,1
Crime,1898,2
Crime,1899,1
Crime,1900,3
Crime,1901,1
Crime,1903,3
Crime,1904,11
Crime,1905,8
Crime,1906,9
Crime,1907,3
Crime,1908,7
Crime,1909,5
Crime,1910,2
Crime,1911,6
Crime,1912,8
Crime,1913,9
Crime,1914,11
Crime,1915,13
Crime,1916,20
Crime,1917,4
Crime,1918,4
Crime,1919,11
Crime,1920,11
Crime,1921,13
Crime,1922,8
Crime,1923,12
Crime,1924,6
Crime,1925,12
Crime,1926,10
Crime,1927,12
Crime,1928,23
Crime,1929,35
Crime,1930,54
Crime,1931,78
Crime,1932,81
Crime,1933,71
Crime,1934,80
Crime,1935,112
Crime,1936,133
Crime,1937,124
Crime,1938,134
Crime,1939,143
Crime,1940,102
Crime,1941,88
Crime,1942,101
Crime,1943,57
Crime,1944,66
Crime,1945,71
Crime,1946,103
Crime,1947,135
Crime,1948,113
Crime,1949,137
Crime,1950,169
Crime,1951,152
Crime,1952,139
Crime,1953,160
Crime,1954,172
Crime,1955,228
Crime,1956,245
Crime,1957,301
Crime,1958,341
Crime,1959,423
Crime,1960,429
Crime,1961,458
Crime,1962,376
Crime,1963,364
Crime,1964,393
Crime,1965,330
Crime,1966,323
Crime,1967,328
Crime,1968,340
Crime,1969,391
Crime,1970,310
Crime,1971,380
Crime,1972,462
Crime,1973,618
Crime,1974,647
Crime,1975,699
Crime,1976,568
Crime,1977,555
Crime,1978,531
Crime,1979,516
Crime,1980,492
Crime,1981,416
Crime,1982,458
Crime,1983,539
Crime,1984,524
Crime,1985,608
Crime,1986,568
Crime,1987,520
Crime,1988,494
Crime,1989,588
Crime,1990,611
Crime,1991,553
Crime,1992,601
Crime,1993,697
Crime,1994,732
Crime,1995,773
Crime,1996,984
Crime,1997,1037
Crime,1998,1110
Crime,1999,1084
Crime,2000,1187
Crime,2001,1348
Crime,2002,1449
Crime,2003,1582
Crime,2004,1596
Crime,2005,1798
Crime,2006,1985
Crime,2007,1786
Crime,2008,1775
Crime,2009,1968
Crime,2010,2122
Crime,2011,2046
Crime,2012,2220
Crime,2013,1937
Crime,2014,1912
Crime,2015,1782
Crime,2016,1943
Crime,2017,861
Western,1899,2
Western,1903,2
Western,1904,1
Western,1906,2
Western,1907,1
Western,1908,4
Western,1909,9
Western,1910,12
Western,1911,21
Western,1912,28
Western,1913,15
Western,1914,12
Western,1915,22
Western,1916,15
Western,1917,24
Western,1918,21
Western,1919,33
Western,1920,22
Western,1921,16
Western,1922,11
Western,1923,12
Western,1924,16
Western,1925,28
Western,1926,26
Western,1927,40
Western,1928,14
Western,1929,14
Western,1930,46
Western,1931,58
Western,1932,83
Western,1933,51
Western,1934,41
Western,1935,108
Western,1936,95
Western,1937,102
Western,1938,72
Western,1939,98
Western,1940,99
Western,1941,92
Western,1942,95
Western,1943,84
Western,1944,76
Western,1945,71
Western,1946,78
Western,1947,73
Western,1948,91
Western,1949,112
Western,1950,223
Western,1951,155
Western,1952,182
Western,1953,159
Western,1954,154
Western,1955,261
Western,1956,346
Western,1957,446
Western,1958,564
Western,1959,697
Western,1960,684
Western,1961,534
Western,1962,361
Western,1963,251
Western,1964,231
Western,1965,306
Western,1966,304
Western,1967,294
Western,1968,271
Western,1969,225
Western,1970,177
Western,1971,206
Western,1972,188
Western,1973,119
Western,1974,90
Western,1975,86
Western,1976,56
Western,1977,46
Western,1978,54
Western,1979,32
Western,1980,11
Western,1981,24
Western,1982,27
Western,1983,13
Western,1984,14
Western,1985,15
Western,1986,18
Western,1987,14
Western,1988,19
Western,1989,34
Western,1990,40
Western,1991,43
Western,1992,31
Western,1993,28
Western,1994,49
Western,1995,60
Western,1996,33
Western,1997,13
Western,1998,17
Western,1999,24
Western,2000,25
Western,2001,35
Western,2002,21
Western,2003,37
Western,2004,26
Western,2005,40
Western,2006,32
Western,2007,23
Western,2008,46
Western,2009,44
Western,2010,37
Western,2011,43
Western,2012,45
Western,2013,43
Western,2014,88
Western,2015,55
Western,2016,34
Western,2017,20
Sci-Fi,None,2
Sci-Fi,1895,1
Sci-Fi,1898,2
Sci-Fi,1902,1
Sci-Fi,1904,1
Sci-Fi,1906,1
Sci-Fi,1907,1
Sci-Fi,1908,4
Sci-Fi,1909,2
Sci-Fi,1910,3
Sci-Fi,1911,4
Sci-Fi,1912,1
Sci-Fi,1915,1
Sci-Fi,1916,5
Sci-Fi,1917,1
Sci-Fi,1918,3
Sci-Fi,1919,3
Sci-Fi,1920,3
Sci-Fi,1921,3
Sci-Fi,1922,2
Sci-Fi,1923,1
Sci-Fi,1924,5
Sci-Fi,1925,5
Sci-Fi,1927,2
Sci-Fi,1929,3
Sci-Fi,1931,4
Sci-Fi,1932,6
Sci-Fi,1933,11
Sci-Fi,1934,6
Sci-Fi,1935,11
Sci-Fi,1936,12
Sci-Fi,1937,8
Sci-Fi,1938,8
Sci-Fi,1939,8
Sci-Fi,1940,8
Sci-Fi,1941,5
Sci-Fi,1942,7
Sci-Fi,1943,4
Sci-Fi,1944,7
Sci-Fi,1945,7
Sci-Fi,1946,3
Sci-Fi,1947,3
Sci-Fi,1948,4
Sci-Fi,1949,6
Sci-Fi,1950,13
Sci-Fi,1951,45
Sci-Fi,1952,14
Sci-Fi,1953,32
Sci-Fi,1954,47
Sci-Fi,1955,69
Sci-Fi,1956,85
Sci-Fi,1957,45
Sci-Fi,1958,54
Sci-Fi,1959,68
Sci-Fi,1960,25
Sci-Fi,1961,42
Sci-Fi,1962,45
Sci-Fi,1963,52
Sci-Fi,1964,93
Sci-Fi,1965,171
Sci-Fi,1966,267
Sci-Fi,1967,206
Sci-Fi,1968,168
Sci-Fi,1969,138
Sci-Fi,1970,110
Sci-Fi,1971,74
Sci-Fi,1972,61
Sci-Fi,1973,93
Sci-Fi,1974,88
Sci-Fi,1975,129
Sci-Fi,1976,124
Sci-Fi,1977,159
Sci-Fi,1978,199
Sci-Fi,1979,218
Sci-Fi,1980,160
Sci-Fi,1981,189
Sci-Fi,1982,147
Sci-Fi,1983,160
Sci-Fi,1984,244
Sci-Fi,1985,187
Sci-Fi,1986,210
Sci-Fi,1987,219
Sci-Fi,1988,252
Sci-Fi,1989,289
Sci-Fi,1990,223
Sci-Fi,1991,250
Sci-Fi,1992,205
Sci-Fi,1993,220
Sci-Fi,1994,300
Sci-Fi,1995,418
Sci-Fi,1996,483
Sci-Fi,1997,486
Sci-Fi,1998,528
Sci-Fi,1999,583
Sci-Fi,2000,446
Sci-Fi,2001,476
Sci-Fi,2002,417
Sci-Fi,2003,434
Sci-Fi,2004,436
Sci-Fi,2005,458
Sci-Fi,2006,493
Sci-Fi,2007,494
Sci-Fi,2008,597
Sci-Fi,2009,778
Sci-Fi,2010,815
Sci-Fi,2011,828
Sci-Fi,2012,902
Sci-Fi,2013,767
Sci-Fi,2014,775
Sci-Fi,2015,659
Sci-Fi,2016,758
Sci-Fi,2017,286
Family,None,9
Family,1890,1
Family,1896,2
Family,1897,2
Family,1898,3
Family,1899,1
Family,1901,1
Family,1903,2
Family,1905,4
Family,1906,2
Family,1907,5
Family,1908,2
Family,1909,1
Family,1910,2
Family,1912,2
Family,1913,3
Family,1914,4
Family,1915,2
Family,1916,4
Family,1917,3
Family,1918,4
Family,1919,1
Family,1920,5
Family,1921,6
Family,1922,15
Family,1923,18
Family,1924,20
Family,1925,25
Family,1926,17
Family,1927,15
Family,1928,19
Family,1929,44
Family,1930,66
Family,1931,81
Family,1932,103
Family,1933,88
Family,1934,91
Family,1935,97
Family,1936,115
Family,1937,112
Family,1938,116
Family,1939,118
Family,1940,122
Family,1941,123
Family,1942,128
Family,1943,88
Family,1944,92
Family,1945,80
Family,1946,102
Family,1947,97
Family,1948,117
Family,1949,135
Family,1950,149
Family,1951,154
Family,1952,181
Family,1953,309
Family,1954,302
Family,1955,365
Family,1956,459
Family,1957,427
Family,1958,410
Family,1959,384
Family,1960,527
Family,1961,512
Family,1962,452
Family,1963,381
Family,1964,447
Family,1965,582
Family,1966,507
Family,1967,490
Family,1968,428
Family,1969,531
Family,1970,538
Family,1971,370
Family,1972,458
Family,1973,399
Family,1974,483
Family,1975,443
Family,1976,418
Family,1977,452
Family,1978,499
Family,1979,438
Family,1980,445
Family,1981,483
Family,1982,585
Family,1983,530
Family,1984,639
Family,1985,600
Family,1986,702
Family,1987,708
Family,1988,663
Family,1989,839
Family,1990,858
Family,1991,726
Family,1992,858
Family,1993,776
Family,1994,890
Family,1995,862
Family,1996,971
Family,1997,1096
Family,1998,1030
Family,1999,946
Family,2000,847
Family,2001,988
Family,2002,1040
Family,2003,1026
Family,2004,998
Family,2005,1259
Family,2006,1313
Family,2007,1010
Family,2008,1042
Family,2009,1089
Family,2010,1319
Family,2011,1228
Family,2012,1443
Family,2013,1381
Family,2014,1236
Family,2015,1158
Family,2016,971
Family,2017,387
Adventure,None,10
Adventure,1898,1
Adventure,1899,1
Adventure,1900,1
Adventure,1902,3
Adventure,1903,2
Adventure,1904,2
Adventure,1905,2
Adventure,1907,5
Adventure,1908,2
Adventure,1909,2
Adventure,1910,6
Adventure,1911,6
Adventure,1912,6
Adventure,1913,8
Adventure,1914,14
Adventure,1915,23
Adventure,1916,16
Adventure,1917,24
Adventure,1918,10
Adventure,1919,18
Adventure,1920,22
Adventure,1921,18
Adventure,1922,14
Adventure,1923,20
Adventure,1924,15
Adventure,1925,28
Adventure,1926,33
Adventure,1927,17
Adventure,1928,23
Adventure,1929,32
Adventure,1930,35
Adventure,1931,23
Adventure,1932,42
Adventure,1933,42
Adventure,1934,58
Adventure,1935,74
Adventure,1936,75
Adventure,1937,95
Adventure,1938,102
Adventure,1939,94
Adventure,1940,86
Adventure,1941,87
Adventure,1942,84
Adventure,1943,59
Adventure,1944,55
Adventure,1945,46
Adventure,1946,60
Adventure,1947,80
Adventure,1948,62
Adventure,1949,83
Adventure,1950,86
Adventure,1951,78
Adventure,1952,127
Adventure,1953,150
Adventure,1954,180
Adventure,1955,228
Adventure,1956,261
Adventure,1957,319
Adventure,1958,295
Adventure,1959,268
Adventure,1960,211
Adventure,1961,239
Adventure,1962,203
Adventure,1963,223
Adventure,1964,378
Adventure,1965,420
Adventure,1966,610
Adventure,1967,613
Adventure,1968,531
Adventure,1969,430
Adventure,1970,307
Adventure,1971,305
Adventure,1972,362
Adventure,1973,398
Adventure,1974,423
Adventure,1975,385
Adventure,1976,350
Adventure,1977,440
Adventure,1978,559
Adventure,1979,536
Adventure,1980,431
Adventure,1981,360
Adventure,1982,405
Adventure,1983,569
Adventure,1984,481
Adventure,1985,950
Adventure,1986,721
Adventure,1987,622
Adventure,1988,475
Adventure,1989,624
Adventure,1990,632
Adventure,1991,725
Adventure,1992,696
Adventure,1993,849
Adventure,1994,970
Adventure,1995,975
Adventure,1996,890
Adventure,1997,1057
Adventure,1998,1007
Adventure,1999,1146
Adventure,2000,1379
Adventure,2001,1244
Adventure,2002,1461
Adventure,2003,1517
Adventure,2004,1411
Adventure,2005,1726
Adventure,2006,1858
Adventure,2007,1186
Adventure,2008,1347
Adventure,2009,1501
Adventure,2010,1486
Adventure,2011,1468
Adventure,2012,1678
Adventure,2013,1486
Adventure,2014,1463
Adventure,2015,1535
Adventure,2016,1612
Adventure,2017,682
History,None,7
History,1895,2
History,1897,3
History,1898,1
History,1900,2
History,1901,1
History,1902,1
History,1904,1
History,1906,2
History,1908,5
History,1909,8
History,1910,8
History,1911,7
History,1912,5
History,1913,6
History,1914,9
History,1915,13
History,1916,6
History,1917,9
History,1918,6
History,1919,3
History,1920,1
History,1921,6
History,1922,6
History,1923,4
History,1924,9
History,1925,5
History,1926,4
History,1927,11
History,1928,18
History,1929,7
History,1930,9
History,1931,5
History,1932,9
History,1933,11
History,1934,17
History,1935,25
History,1936,30
History,1937,33
History,1938,39
History,1939,38
History,1940,28
History,1941,24
History,1942,32
History,1943,31
History,1944,25
History,1945,19
History,1946,20
History,1947,21
History,1948,18
History,1949,27
History,1950,26
History,1951,33
History,1952,26
History,1953,46
History,1954,34
History,1955,54
History,1956,34
History,1957,35
History,1958,38
History,1959,33
History,1960,35
History,1961,42
History,1962,35
History,1963,41
History,1964,50
History,1965,40
History,1966,43
History,1967,39
History,1968,43
History,1969,81
History,1970,60
History,1971,58
History,1972,97
History,1973,79
History,1974,95
History,1975,81
History,1976,68
History,1977,67
History,1978,110
History,1979,66
History,1980,84
History,1981,77
History,1982,84
History,1983,84
History,1984,90
History,1985,65
History,1986,62
History,1987,70
History,1988,85
History,1989,82
History,1990,78
History,1991,89
History,1992,110
History,1993,101
History,1994,119
History,1995,123
History,1996,128
History,1997,174
History,1998,152
History,1999,223
History,2000,202
History,2001,217
History,2002,218
History,2003,326
History,2004,350
History,2005,361
History,2006,483
History,2007,465
History,2008,568
History,2009,625
History,2010,731
History,2011,603
History,2012,758
History,2013,651
History,2014,658
History,2015,568
History,2016,565
History,2017,200
Action,None,18
Action,1891,1
Action,1894,1
Action,1896,1
Action,1897,2
Action,1898,2
Action,1900,1
Action,1901,2
Action,1903,3
Action,1904,3
Action,1905,2
Action,1908,17
Action,1910,1
Action,1911,4
Action,1912,4
Action,1913,5
Action,1914,10
Action,1915,9
Action,1916,17
Action,1917,3
Action,1918,6
Action,1919,8
Action,1920,6
Action,1921,9
Action,1922,6
Action,1923,10
Action,1924,13
Action,1925,16
Action,1926,28
Action,1927,23
Action,1928,24
Action,1929,18
Action,1930,31
Action,1931,22
Action,1932,50
Action,1933,38
Action,1934,40
Action,1935,92
Action,1936,76
Action,1937,89
Action,1938,86
Action,1939,90
Action,1940,53
Action,1941,81
Action,1942,86
Action,1943,51
Action,1944,46
Action,1945,39
Action,1946,49
Action,1947,67
Action,1948,72
Action,1949,73
Action,1950,60
Action,1951,55
Action,1952,93
Action,1953,115
Action,1954,72
Action,1955,108
Action,1956,152
Action,1957,187
Action,1958,265
Action,1959,287
Action,1960,253
Action,1961,235
Action,1962,197
Action,1963,222
Action,1964,248
Action,1965,287
Action,1966,548
Action,1967,518
Action,1968,382
Action,1969,281
Action,1970,234
Action,1971,284
Action,1972,334
Action,1973,444
Action,1974,481
Action,1975,455
Action,1976,514
Action,1977,537
Action,1978,579
Action,1979,485
Action,1980,435
Action,1981,359
Action,1982,438
Action,1983,680
Action,1984,634
Action,1985,1071
Action,1986,857
Action,1987,849
Action,1988,756
Action,1989,828
Action,1990,782
Action,1991,795
Action,1992,798
Action,1993,1097
Action,1994,1182
Action,1995,1240
Action,1996,1423
Action,1997,1410
Action,1998,1599
Action,1999,1652
Action,2000,2013
Action,2001,2003
Action,2002,2128
Action,2003,2164
Action,2004,1992
Action,2005,2179
Action,2006,2200
Action,2007,1710
Action,2008,1850
Action,2009,2166
Action,2010,2383
Action,2011,2323
Action,2012,2572
Action,2013,2174
Action,2014,2169
Action,2015,2205
Action,2016,2187
Action,2017,1006
Mystery,None,20
Mystery,1905,1
Mystery,1906,1
Mystery,1908,3
Mystery,1909,1
Mystery,1912,5
Mystery,1913,3
Mystery,1914,10
Mystery,1915,8
Mystery,1916,12
Mystery,1917,4
Mystery,1918,1
Mystery,1919,4
Mystery,1920,7
Mystery,1921,12
Mystery,1922,10
Mystery,1923,6
Mystery,1924,7
Mystery,1925,3
Mystery,1926,4
Mystery,1927,5
Mystery,1928,7
Mystery,1929,23
Mystery,1930,20
Mystery,1931,28
Mystery,1932,53
Mystery,1933,49
Mystery,1934,55
Mystery,1935,60
Mystery,1936,57
Mystery,1937,53
Mystery,1938,61
Mystery,1939,51
Mystery,1940,46
Mystery,1941,55
Mystery,1942,59
Mystery,1943,41
Mystery,1944,43
Mystery,1945,52
Mystery,1946,57
Mystery,1947,53
Mystery,1948,41
Mystery,1949,51
Mystery,1950,59
Mystery,1951,75
Mystery,1952,87
Mystery,1953,49
Mystery,1954,57
Mystery,1955,74
Mystery,1956,88
Mystery,1957,108
Mystery,1958,142
Mystery,1959,187
Mystery,1960,200
Mystery,1961,203
Mystery,1962,167
Mystery,1963,151
Mystery,1964,179
Mystery,1965,131
Mystery,1966,84
Mystery,1967,133
Mystery,1968,138
Mystery,1969,153
Mystery,1970,118
Mystery,1971,157
Mystery,1972,191
Mystery,1973,198
Mystery,1974,201
Mystery,1975,200
Mystery,1976,145
Mystery,1977,231
Mystery,1978,224
Mystery,1979,235
Mystery,1980,172
Mystery,1981,200
Mystery,1982,196
Mystery,1983,210
Mystery,1984,175
Mystery,1985,213
Mystery,1986,200
Mystery,1987,267
Mystery,1988,277
Mystery,1989,323
Mystery,1990,306
Mystery,1991,261
Mystery,1992,268
Mystery,1993,329
Mystery,1994,326
Mystery,1995,390
Mystery,1996,417
Mystery,1997,502
Mystery,1998,581
Mystery,1999,524
Mystery,2000,587
Mystery,2001,623
Mystery,2002,761
Mystery,2003,734
Mystery,2004,759
Mystery,2005,1007
Mystery,2006,1130
Mystery,2007,927
Mystery,2008,974
Mystery,2009,1237
Mystery,2010,1276
Mystery,2011,1109
Mystery,2012,1240
Mystery,2013,1162
Mystery,2014,1108
Mystery,2015,995
Mystery,2016,1112
Mystery,2017,487
None,None,9
None,1898,12
None,1899,3
None,1900,6
None,1901,1
None,1902,2
None,1903,8
None,1904,5
None,1905,6
None,1906,8
None,1907,6
None,1908,8
None,1909,19
None,1910,26
None,1911,21
None,1912,12
None,1913,17
None,1914,19
None,1915,16
None,1916,27
None,1917,31
None,1918,23
None,1919,24
None,1920,28
None,1921,31
None,1922,24
None,1923,31
None,1924,28
None,1925,36
None,1926,21
None,1927,39
None,1928,33
None,1929,42
None,1930,34
None,1931,35
None,1932,44
None,1933,40
None,1934,50
None,1935,51
None,1936,68
None,1937,41
None,1938,55
None,1939,62
None,1940,61
None,1941,73
None,1942,62
None,1943,67
None,1944,52
None,1945,41
None,1946,32
None,1947,49
None,1948,46
None,1949,72
None,1950,69
None,1951,52
None,1952,65
None,1953,67
None,1954,84
None,1955,107
None,1956,117
None,1957,102
None,1958,109
None,1959,130
None,1960,148
None,1961,153
None,1962,150
None,1963,196
None,1964,223
None,1965,213
None,1966,222
None,1967,195
None,1968,264
None,1969,227
None,1970,216
None,1971,266
None,1972,226
None,1973,272
None,1974,270
None,1975,250
None,1976,300
None,1977,307
None,1978,314
None,1979,365
None,1980,319
None,1981,335
None,1982,386
None,1983,372
None,1984,425
None,1985,426
None,1986,440
None,1987,431
None,1988,474
None,1989,528
None,1990,498
None,1991,478
None,1992,603
None,1993,612
None,1994,617
None,1995,696
None,1996,761
None,1997,744
None,1998,851
None,1999,904
None,2000,1026
None,2001,993
None,2002,1062
None,2003,602
None,2004,510
None,2005,473
None,2006,489
None,2007,364
None,2008,451
None,2009,447
None,2010,419
None,2011,425
None,2012,403
None,2013,398
None,2014,694
None,2015,660
None,2016,641
None,2017,375
Thriller,1910,1
Thriller,1911,6
Thriller,1912,9
Thriller,1913,3
Thriller,1914,1
Thriller,1915,7
Thriller,1916,1
Thriller,1917,2
Thriller,1918,4
Thriller,1919,2
Thriller,1920,2
Thriller,1921,4
Thriller,1922,3
Thriller,1923,4
Thriller,1924,2
Thriller,1926,5
Thriller,1927,5
Thriller,1928,8
Thriller,1929,15
Thriller,1930,5
Thriller,1931,10
Thriller,1932,11
Thriller,1933,8
Thriller,1934,14
Thriller,1935,14
Thriller,1936,21
Thriller,1937,19
Thriller,1938,10
Thriller,1939,19
Thriller,1940,18
Thriller,1941,20
Thriller,1942,37
Thriller,1943,29
Thriller,1944,19
Thriller,1945,27
Thriller,1946,20
Thriller,1947,21
Thriller,1948,23
Thriller,1949,48
Thriller,1950,44
Thriller,1951,46
Thriller,1952,53
Thriller,1953,37
Thriller,1954,32
Thriller,1955,23
Thriller,1956,42
Thriller,1957,46
Thriller,1958,69
Thriller,1959,118
Thriller,1960,59
Thriller,1961,87
Thriller,1962,94
Thriller,1963,71
Thriller,1964,71
Thriller,1965,81
Thriller,1966,66
Thriller,1967,135
Thriller,1968,131
Thriller,1969,116
Thriller,1970,100
Thriller,1971,138
Thriller,1972,185
Thriller,1973,183
Thriller,1974,194
Thriller,1975,143
Thriller,1976,152
Thriller,1977,162
Thriller,1978,169
Thriller,1979,143
Thriller,1980,189
Thriller,1981,163
Thriller,1982,152
Thriller,1983,159
Thriller,1984,170
Thriller,1985,153
Thriller,1986,176
Thriller,1987,245
Thriller,1988,259
Thriller,1989,302
Thriller,1990,271
Thriller,1991,260
Thriller,1992,292
Thriller,1993,311
Thriller,1994,320
Thriller,1995,434
Thriller,1996,451
Thriller,1997,449
Thriller,1998,450
Thriller,1999,487
Thriller,2000,489
Thriller,2001,507
Thriller,2002,566
Thriller,2003,578
Thriller,2004,631
Thriller,2005,695
Thriller,2006,951
Thriller,2007,789
Thriller,2008,852
Thriller,2009,983
Thriller,2010,1029
Thriller,2011,1012
Thriller,2012,1181
Thriller,2013,1132
Thriller,2014,1173
Thriller,2015,1193
Thriller,2016,1330
Thriller,2017,527
Musical,1906,1
Musical,1907,1
Musical,1909,1
Musical,1910,2
Musical,1913,2
Musical,1918,1
Musical,1924,1
Musical,1925,1
Musical,1926,1
Musical,1927,4
Musical,1928,4
Musical,1929,60
Musical,1930,122
Musical,1931,56
Musical,1932,62
Musical,1933,85
Musical,1934,126
Musical,1935,120
Musical,1936,113
Musical,1937,121
Musical,1938,93
Musical,1939,67
Musical,1940,61
Musical,1941,82
Musical,1942,53
Musical,1943,73
Musical,1944,85
Musical,1945,64
Musical,1946,56
Musical,1947,57
Musical,1948,54
Musical,1949,60
Musical,1950,62
Musical,1951,83
Musical,1952,61
Musical,1953,79
Musical,1954,77
Musical,1955,75
Musical,1956,94
Musical,1957,88
Musical,1958,74
Musical,1959,82
Musical,1960,87
Musical,1961,66
Musical,1962,67
Musical,1963,78
Musical,1964,99
Musical,1965,92
Musical,1966,101
Musical,1967,101
Musical,1968,78
Musical,1969,75
Musical,1970,80
Musical,1971,63
Musical,1972,72
Musical,1973,80
Musical,1974,65
Musical,1975,70
Musical,1976,55
Musical,1977,48
Musical,1978,75
Musical,1979,60
Musical,1980,60
Musical,1981,68
Musical,1982,79
Musical,1983,77
Musical,1984,64
Musical,1985,76
Musical,1986,87
Musical,1987,77
Musical,1988,72
Musical,1989,48
Musical,1990,76
Musical,1991,63
Musical,1992,47
Musical,1993,58
Musical,1994,57
Musical,1995,61
Musical,1996,59
Musical,1997,197
Musical,1998,181
Musical,1999,104
Musical,2000,86
Musical,2001,97
Musical,2002,112
Musical,2003,129
Musical,2004,128
Musical,2005,142
Musical,2006,143
Musical,2007,141
Musical,2008,144
Musical,2009,164
Musical,2010,161
Musical,2011,179
Musical,2012,201
Musical,2013,159
Musical,2014,128
Musical,2015,112
Musical,2016,136
Musical,2017,48
Musical,2018,1
Film-Noir,1927,1
Film-Noir,1928,2
Film-Noir,1929,1
Film-Noir,1930,2
Film-Noir,1931,3
Film-Noir,1932,4
Film-Noir,1933,1
Film-Noir,1934,1
Film-Noir,1935,2
Film-Noir,1936,6
Film-Noir,1937,9
Film-Noir,1938,3
Film-Noir,1939,9
Film-Noir,1940,7
Film-Noir,1941,12
Film-Noir,1942,20
Film-Noir,1943,7
Film-Noir,1944,29
Film-Noir,1945,41
Film-Noir,1946,57
Film-Noir,1947,70
Film-Noir,1948,60
Film-Noir,1949,59
Film-Noir,1950,71
Film-Noir,1951,54
Film-Noir,1952,37
Film-Noir,1953,47
Film-Noir,1954,31
Film-Noir,1955,44
Film-Noir,1956,51
Film-Noir,1957,39
Film-Noir,1958,19
Film-Noir,1959,2
Game-Show,None,22
Game-Show,1939,1
Game-Show,1941,1
Game-Show,1942,1
Game-Show,1946,2
Game-Show,1947,4
Game-Show,1949,2
Game-Show,1950,12
Game-Show,1951,5
Game-Show,1952,16
Game-Show,1953,50
Game-Show,1954,52
Game-Show,1955,57
Game-Show,1956,65
Game-Show,1957,52
Game-Show,1958,57
Game-Show,1959,48
Game-Show,1960,33
Game-Show,1961,44
Game-Show,1962,42
Game-Show,1963,33
Game-Show,1964,35
Game-Show,1965,33
Game-Show,1966,17
Game-Show,1967,32
Game-Show,1968,3
Game-Show,1969,16
Game-Show,1970,7
Game-Show,1971,9
Game-Show,1972,12
Game-Show,1973,7
Game-Show,1974,15
Game-Show,1975,18
Game-Show,1976,12
Game-Show,1977,16
Game-Show,1978,16
Game-Show,1979,17
Game-Show,1980,14
Game-Show,1981,21
Game-Show,1982,21
Game-Show,1983,33
Game-Show,1984,35
Game-Show,1985,26
Game-Show,1986,23
Game-Show,1987,32
Game-Show,1988,48
Game-Show,1989,46
Game-Show,1990,55
Game-Show,1991,34
Game-Show,1992,40
Game-Show,1993,41
Game-Show,1994,44
Game-Show,1995,38
Game-Show,1996,49
Game-Show,1997,54
Game-Show,1998,88
Game-Show,1999,115
Game-Show,2000,221
Game-Show,2001,247
Game-Show,2002,266
Game-Show,2003,307
Game-Show,2004,364
Game-Show,2005,507
Game-Show,2006,700
Game-Show,2007,491
Game-Show,2008,676
Game-Show,2009,581
Game-Show,2010,641
Game-Show,2011,473
Game-Show,2012,597
Game-Show,2013,526
Game-Show,2014,530
Game-Show,2015,489
Game-Show,2016,524
Game-Show,2017,279
Talk-Show,None,12
Talk-Show,1947,1
Talk-Show,1949,1
Talk-Show,1950,1
Talk-Show,1951,2
Talk-Show,1952,3
Talk-Show,1953,3
Talk-Show,1954,6
Talk-Show,1955,8
Talk-Show,1956,1
Talk-Show,1957,8
Talk-Show,1958,1
Talk-Show,1959,2
Talk-Show,1960,4
Talk-Show,1961,5
Talk-Show,1962,16
Talk-Show,1963,14
Talk-Show,1964,18
Talk-Show,1965,10
Talk-Show,1966,12
Talk-Show,1967,14
Talk-Show,1968,17
Talk-Show,1969,20
Talk-Show,1970,18
Talk-Show,1971,45
Talk-Show,1972,73
Talk-Show,1973,44
Talk-Show,1974,24
Talk-Show,1975,18
Talk-Show,1976,24
Talk-Show,1977,18
Talk-Show,1978,6
Talk-Show,1979,13
Talk-Show,1980,20
Talk-Show,1981,10
Talk-Show,1982,26
Talk-Show,1983,24
Talk-Show,1984,19
Talk-Show,1985,21
Talk-Show,1986,22
Talk-Show,1987,28
Talk-Show,1988,24
Talk-Show,1989,25
Talk-Show,1990,31
Talk-Show,1991,39
Talk-Show,1992,45
Talk-Show,1993,54
Talk-Show,1994,59
Talk-Show,1995,72
Talk-Show,1996,198
Talk-Show,1997,145
Talk-Show,1998,158
Talk-Show,1999,187
Talk-Show,2000,230
Talk-Show,2001,218
Talk-Show,2002,219
Talk-Show,2003,286
Talk-Show,2004,399
Talk-Show,2005,582
Talk-Show,2006,919
Talk-Show,2007,534
Talk-Show,2008,765
Talk-Show,2009,667
Talk-Show,2010,586
Talk-Show,2011,695
Talk-Show,2012,814
Talk-Show,2013,669
Talk-Show,2014,597
Talk-Show,2015,707
Talk-Show,2016,1013
Talk-Show,2017,431
Reality-TV,None,18
Reality-TV,1948,1
Reality-TV,1951,1
Reality-TV,1952,1
Reality-TV,1953,2
Reality-TV,1954,2
Reality-TV,1955,1
Reality-TV,1956,2
Reality-TV,1957,4
Reality-TV,1960,3
Reality-TV,1961,1
Reality-TV,1963,1
Reality-TV,1966,1
Reality-TV,1969,1
Reality-TV,1970,1
Reality-TV,1971,5
Reality-TV,1972,2
Reality-TV,1973,5
Reality-TV,1974,1
Reality-TV,1975,3
Reality-TV,1977,2
Reality-TV,1978,1
Reality-TV,1979,3
Reality-TV,1980,2
Reality-TV,1981,1
Reality-TV,1982,2
Reality-TV,1983,6
Reality-TV,1984,2
Reality-TV,1985,5
Reality-TV,1986,2
Reality-TV,1987,5
Reality-TV,1988,3
Reality-TV,1989,7
